Item;ACUSACION;ANIO_DENUNCIA;ANIO_HECHO;ATIPICIDAD_INEXISTENCIA;CAPTURA;CONDENA;CONEXO;DELITO;DEPARTAMENTO;ESTADO_NOTICIA;ETAPA;GRUPO_EDAD_VICTIMA;HECHO;HOMICIDIO_DOLOSO_CONSUMADO;IMPUTACION;LEY;MUNICIPIO;PAIS_NACIMIENTO;RUPTURA;SECCIONAL;SEXO_VICTIMA;TOTAL_VICTIMAS;Region;Nº_Habitantes
2995;SI;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR AGRESION SEXUAL, FISICA O PSICOLOGICA. ART. 104B L.F;Arauca;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;Ley 906;ARAUCA;N/A;NO;DIRECCIÓN SECCIONAL DE ARAUCA;FEMENINO;1;Región Llano;239503
3085;SI;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Arauca;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;ARAUCA;Colombia;NO;DIRECCIÓN SECCIONAL DE ARAUCA;FEMENINO;1;Región Llano;239503
3324;SI;2021;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Arauca;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;ARAUCA;Colombia;NO;DIRECCIÓN SECCIONAL DE ARAUCA;FEMENINO;2;Región Llano;239503
3375;SI;2021;2021;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Arauca;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;ARAUCA;Venezuela;NO;DIRECCIÓN SECCIONAL DE ARAUCA;FEMENINO;1;Región Llano;239503
3376;SI;2021;2021;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Arauca;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;ARAUCA;Colombia;NO;DIRECCIÓN SECCIONAL DE ARAUCA;MASCULINO;1;Región Llano;239503
1311;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Arauca;ACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;ARAUQUITA;Colombia;NO;DIRECCIÓN SECCIONAL DE ARAUCA;FEMENINO;1;Región Llano;239503
1314;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Arauca;ACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;ARAUQUITA;Colombia;NO;DIRECCIÓN SECCIONAL DE ARAUCA;FEMENINO;1;Región Llano;239503
3374;SI;2021;2021;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Arauca;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;ARAUQUITA;Colombia;NO;DIRECCIÓN SECCIONAL DE ARAUCA;FEMENINO;1;Región Llano;239503
1310;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Arauca;ACTIVO;INDAGACIÓN;ADOLESCENTE 14 - 17;SI;SI;NO;Ley 906;SARAVENA;Colombia;NO;DIRECCIÓN SECCIONAL DE ARAUCA;FEMENINO;1;Región Llano;239503
1312;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Arauca;ACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;SARAVENA;Colombia;NO;DIRECCIÓN SECCIONAL DE ARAUCA;MASCULINO;4;Región Llano;239503
1313;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Arauca;ACTIVO;INDAGACIÓN;ADULTO MAYOR DE 60;SI;SI;NO;Ley 906;SARAVENA;Colombia;NO;DIRECCIÓN SECCIONAL DE ARAUCA;MASCULINO;2;Región Llano;239503
1315;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Arauca;ACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;SI;NO;Ley 906;SARAVENA;Colombia;NO;DIRECCIÓN SECCIONAL DE ARAUCA;MASCULINO;3;Región Llano;239503
1316;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Arauca;ACTIVO;INDAGACIÓN;SIN DATO;SI;SI;NO;Ley 906;SARAVENA;Colombia;NO;DIRECCIÓN SECCIONAL DE ARAUCA;FEMENINO;1;Región Llano;239503
1317;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Arauca;ACTIVO;INDAGACIÓN;SIN DATO;SI;SI;NO;Ley 906;SARAVENA;Colombia;NO;DIRECCIÓN SECCIONAL DE ARAUCA;MASCULINO;3;Región Llano;239503
2852;SI;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Arauca;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;SARAVENA;Colombia;NO;DIRECCIÓN SECCIONAL DE ARAUCA;FEMENINO;1;Región Llano;239503
485;NO;2018;2018;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Arauca;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;NO;Ley 906;TAME;Colombia;NO;DIRECCIÓN SECCIONAL DE ARAUCA;FEMENINO;1;Región Llano;239503
716;NO;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Arauca;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;TAME;N/A;NO;DIRECCIÓN SECCIONAL DE ARAUCA;FEMENINO;1;Región Llano;239503
973;NO;2021;2021;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Arauca;ACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;SI;NO;Ley 906;TAME;Venezuela;NO;DIRECCIÓN SECCIONAL DE ARAUCA;FEMENINO;1;Región Llano;239503
1588;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Arauca;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;TAME;Colombia;NO;DIRECCIÓN SECCIONAL DE ARAUCA;FEMENINO;1;Región Llano;239503
1589;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Arauca;ACTIVO;JUICIO;SIN DATO;SI;SI;SI;Ley 906;TAME;Colombia;NO;DIRECCIÓN SECCIONAL DE ARAUCA;FEMENINO;1;Región Llano;239503
2072;SI;2016;2016;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Arauca;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;Ley 906;TAME;Colombia;NO;DIRECCIÓN SECCIONAL DE ARAUCA;FEMENINO;1;Región Llano;239503
2441;SI;2018;2018;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Arauca;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;TAME;Colombia;NO;DIRECCIÓN SECCIONAL DE ARAUCA;FEMENINO;1;Región Llano;239503
2538;SI;2018;2018;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Arauca;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;Ley 906;TAME;Colombia;NO;DIRECCIÓN SECCIONAL DE ARAUCA;FEMENINO;1;Región Llano;239503
2759;SI;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Arauca;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;TAME;Colombia;NO;DIRECCIÓN SECCIONAL DE ARAUCA;FEMENINO;1;Región Llano;239503
717;NO;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Archipiélago de San Andrés, Providencia y Santa Catalina;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;PROVIDENCIA;Colombia;NO;DIRECCIÓN SECCIONAL DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA;FEMENINO;1;Región Pacífico;48299
718;NO;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Archipiélago de San Andrés, Providencia y Santa Catalina;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;PROVIDENCIA;Colombia;NO;DIRECCIÓN SECCIONAL DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA;MASCULINO;1;Región Pacífico;48299
466;NO;2018;2018;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Archipiélago de San Andrés, Providencia y Santa Catalina;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;SAN ANDRÉS;Colombia;NO;DIRECCIÓN SECCIONAL DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA;FEMENINO;1;Región Centro Oriente;48299
976;NO;2021;2021;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Archipiélago de San Andrés, Providencia y Santa Catalina;INACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;SAN ANDRÉS;Colombia;NO;DIRECCIÓN SECCIONAL DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA;FEMENINO;1;Región Centro Oriente;48299
1318;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Archipiélago de San Andrés, Providencia y Santa Catalina;ACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;SI;NO;Ley 906;SAN ANDRÉS;Colombia;NO;DIRECCIÓN SECCIONAL DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA;FEMENINO;1;Región Centro Oriente;48299
2027;SI;2016;2016;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Archipiélago de San Andrés, Providencia y Santa Catalina;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;SAN ANDRÉS;Colombia;NO;DIRECCIÓN SECCIONAL DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA;FEMENINO;1;Región Centro Oriente;48299
2073;SI;2016;2016;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Archipiélago de San Andrés, Providencia y Santa Catalina;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;SAN ANDRÉS;Colombia;NO;DIRECCIÓN SECCIONAL DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA;FEMENINO;1;Región Centro Oriente;48299
2760;SI;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Archipiélago de San Andrés, Providencia y Santa Catalina;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;SAN ANDRÉS;Colombia;NO;DIRECCIÓN SECCIONAL DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA;MASCULINO;1;Región Centro Oriente;48299
2443;SI;2018;2018;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;BARANOA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
76;NO;2016;2016;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;INACTIVO;INDAGACIÓN;SIN DATO;SI;SI;NO;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;MASCULINO;1;Región Caribe;2342265
270;NO;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
457;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 6, 7 Y 6 (SIC) DEL ART. 104. ART. 104B L.G Modificado Ley 2197 de 2022;Atlántico;ACTIVO;INDAGACIÓN;ADOLESCENTE 14 - 17;SI;NO;NO;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
542;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
543;NO;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;SI;NO;Ley 906;BARRANQUILLA;N/A;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
702;NO;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;INACTIVO;EJECUCIÓN DE PENAS;INFANCIA 6 - 11;SI;SI;SI;Ley 1098;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
772;NO;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;SI;NO;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
773;NO;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;INDAGACIÓN;SIN DATO;SI;NO;NO;Ley 906;BARRANQUILLA;N/A;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
926;NO;2020;2020;NO;SI;NO;SI;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Atlántico;INACTIVO;INVESTIGACIÓN;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
977;NO;2021;2021;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;SI;NO;Ley 906;BARRANQUILLA;Venezuela;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
1146;NO;2021;2021;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;Atlántico;ACTIVO;INDAGACIÓN;ADOLESCENTE 14 - 17;SI;NO;NO;Ley 906;BARRANQUILLA;N/A;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;N/A;1;Región Caribe;2342265
1147;NO;2021;2021;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;Atlántico;ACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;BARRANQUILLA;N/A;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;MASCULINO;1;Región Caribe;2342265
1148;NO;2021;2021;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;Atlántico;ACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
1175;NO;2021;2021;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;SIN DATO;SI;SI;SI;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
1225;NO;2021;2021;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Atlántico;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
1241;NO;2021;2021;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;INACTIVO;EJECUCIÓN DE PENAS;ADULTO MAYOR DE 60;SI;NO;SI;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
1319;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;2;Región Caribe;2342265
1321;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;SI;NO;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
1322;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;INDAGACIÓN;SIN DATO;SI;NO;NO;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;2;Región Caribe;2342265
1323;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;INDAGACIÓN;SIN DATO;SI;NO;NO;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;MASCULINO;2;Región Caribe;2342265
1559;NO;2022;2022;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
1590;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;INVESTIGACIÓN;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
1593;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;ADOLESCENTE 14 - 17;SI;SI;SI;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
1595;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;4;Región Caribe;2342265
1597;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;2;Región Caribe;2342265
1598;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;BARRANQUILLA;Venezuela;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
1600;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
1601;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;BARRANQUILLA;Venezuela;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
1888;NO;2023;2023;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;INVESTIGACIÓN;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
2006;SI;2016;2016;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
2028;SI;2016;2016;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
2208;SI;2017;2017;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;ADOLESCENTE 14 - 17;SI;SI;SI;Ley 906;BARRANQUILLA;Venezuela;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;2;Región Caribe;2342265
2211;SI;2017;2017;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
2213;SI;2017;2017;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
2214;SI;2017;2017;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;SIN DATO;SI;SI;SI;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;2;Región Caribe;2342265
2272;SI;2017;2017;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
2442;SI;2018;2018;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
2444;SI;2018;2018;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
2542;SI;2018;2018;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;INACTIVO;EJECUCIÓN DE PENAS;ADOLESCENTE 14 - 17;SI;NO;SI;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
2543;SI;2018;2018;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
2544;SI;2018;2018;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
2545;SI;2018;2018;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;2;Región Caribe;2342265
2682;SI;2019;2017;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;SIN DATO;NO;NO;SI;Ley 906;BARRANQUILLA;N/A;SI;DIRECCIÓN SECCIONAL DE ATLÁNTICO;MASCULINO;1;Región Caribe;2342265
2691;SI;2019;2019;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
2761;SI;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;INVESTIGACIÓN;SIN DATO;SI;NO;SI;Ley 906;BARRANQUILLA;N/A;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;MASCULINO;1;Región Caribe;2342265
2762;SI;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;INVESTIGACIÓN;SIN DATO;SI;NO;SI;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;MASCULINO;1;Región Caribe;2342265
2764;SI;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;BARRANQUILLA;N/A;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
2765;SI;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
2768;SI;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;BARRANQUILLA;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;Región Caribe;2342265
