Item;ACUSACION;ANIO_DENUNCIA;ANIO_HECHO;ATIPICIDAD_INEXISTENCIA;CAPTURA;CONDENA;CONEXO;DELITO;DEPARTAMENTO;ESTADO_NOTICIA;ETAPA;GRUPO_EDAD_VICTIMA;HECHO;HOMICIDIO_DOLOSO_CONSUMADO;IMPUTACION;LEY;MUNICIPIO;PAIS_NACIMIENTO;RUPTURA;SECCIONAL;SEXO_VICTIMA;TOTAL_VICTIMAS;Region;Nß_Habitantes
1033;NO;2021;2021;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;INACTIVO;INDAGACI‡N;INFANCIA 6 - 11;SI;SI;NO;Ley 906;SAN ALBERTO;Colombia;NO;DIRECCI‡N SECCIONAL DE MAGDALENA MEDIO;FEMENINO;1;Regi¢n Caribe;
2393;SI;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;SAN ALBERTO;Colombia;NO;DIRECCI‡N SECCIONAL DE MAGDALENA MEDIO;MASCULINO;1;Regi¢n Caribe;
3125;SI;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;INVESTIGACI‡N;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;SAN ALBERTO;Colombia;NO;DIRECCI‡N SECCIONAL DE MAGDALENA MEDIO;FEMENINO;1;Regi¢n Caribe;
3525;SI;2021;2021;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Cesar;INACTIVO;EJECUCI‡N DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;SAN MART÷N;Colombia;NO;DIRECCI‡N SECCIONAL DE MAGDALENA MEDIO;FEMENINO;1;Regi¢n Caribe;
1539;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR AGRESION SEXUAL, FISICA O PSICOLOGICA. ART. 104B L.F;Cesar;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;TAMALAMEQUE;Colombia;NO;DIRECCI‡N SECCIONAL DE CESAR;FEMENINO;1;Regi¢n Caribe;
95;NO;2016;2016;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;INDAGACI‡N;SIN DATO;SI;SI;NO;Ley 906;VALLEDUPAR;Colombia;NO;DIRECCI‡N SECCIONAL DE CESAR;FEMENINO;1;Regi¢n Caribe;
209;NO;2017;2017;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;INDAGACI‡N;JUVENTUD 18 - 28;SI;SI;NO;Ley 906;VALLEDUPAR;Colombia;NO;DIRECCI‡N SECCIONAL DE CESAR;FEMENINO;1;Regi¢n Caribe;
377;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;INDAGACI‡N;SIN DATO;SI;NO;NO;Ley 906;VALLEDUPAR;Colombia;NO;DIRECCI‡N SECCIONAL DE CESAR;FEMENINO;1;Regi¢n Caribe;
380;NO;2018;2018;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;INACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;SI;NO;Ley 906;VALLEDUPAR;Colombia;NO;DIRECCI‡N SECCIONAL DE CESAR;FEMENINO;1;Regi¢n Caribe;
820;NO;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;VALLEDUPAR;Colombia;NO;DIRECCI‡N SECCIONAL DE CESAR;FEMENINO;2;Regi¢n Caribe;
821;NO;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;INDAGACI‡N;ADULTO MAYOR DE 60;SI;NO;NO;Ley 906;VALLEDUPAR;N/A;NO;DIRECCI‡N SECCIONAL DE CESAR;FEMENINO;1;Regi¢n Caribe;
1029;NO;2021;2021;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;INDAGACI‡N;ADOLESCENTE 14 - 17;SI;NO;NO;Ley 906;VALLEDUPAR;Colombia;NO;DIRECCI‡N SECCIONAL DE CESAR;FEMENINO;1;Regi¢n Caribe;
1030;NO;2021;2021;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;VALLEDUPAR;Colombia;NO;DIRECCI‡N SECCIONAL DE CESAR;FEMENINO;1;Regi¢n Caribe;
1034;NO;2021;2021;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;INACTIVO;INDAGACI‡N;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;VALLEDUPAR;Colombia;NO;DIRECCI‡N SECCIONAL DE CESAR;FEMENINO;2;Regi¢n Caribe;
1188;NO;2021;2021;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;VALLEDUPAR;Colombia;NO;DIRECCI‡N SECCIONAL DE CESAR;FEMENINO;2;Regi¢n Caribe;
1388;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;VALLEDUPAR;N/A;NO;DIRECCI‡N SECCIONAL DE CESAR;FEMENINO;2;Regi¢n Caribe;
1389;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;NO;NO;Ley 906;VALLEDUPAR;Colombia;NO;DIRECCI‡N SECCIONAL DE CESAR;FEMENINO;1;Regi¢n Caribe;
1392;NO;2022;2022;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;INDAGACI‡N;JUVENTUD 18 - 28;SI;NO;NO;Ley 906;VALLEDUPAR;Colombia;NO;DIRECCI‡N SECCIONAL DE CESAR;FEMENINO;2;Regi¢n Caribe;
1564;NO;2022;2022;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Cesar;INACTIVO;EJECUCI‡N DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;VALLEDUPAR;Venezuela;NO;DIRECCI‡N SECCIONAL DE CESAR;FEMENINO;1;Regi¢n Caribe;
1649;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;INDAGACI‡N;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;VALLEDUPAR;Colombia;NO;DIRECCI‡N SECCIONAL DE CESAR;FEMENINO;1;Regi¢n Caribe;
1652;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;VALLEDUPAR;Colombia;NO;DIRECCI‡N SECCIONAL DE CESAR;FEMENINO;2;Regi¢n Caribe;
1653;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;VALLEDUPAR;Colombia;NO;DIRECCI‡N SECCIONAL DE CESAR;MASCULINO;1;Regi¢n Caribe;
1654;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;VALLEDUPAR;Colombia;NO;DIRECCI‡N SECCIONAL DE CESAR;FEMENINO;1;Regi¢n Caribe;
1655;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;JUICIO;INFANCIA 6 - 11;SI;NO;SI;Ley 906;VALLEDUPAR;Colombia;NO;DIRECCI‡N SECCIONAL DE CESAR;MASCULINO;1;Regi¢n Caribe;
1657;NO;2022;2022;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;VALLEDUPAR;N/A;NO;DIRECCI‡N SECCIONAL DE CESAR;FEMENINO;1;Regi¢n Caribe;
1898;NO;2023;2023;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;INVESTIGACI‡N;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;VALLEDUPAR;Colombia;NO;DIRECCI‡N SECCIONAL DE CESAR;FEMENINO;1;Regi¢n Caribe;
1945;SI;2015;2015;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;VALLEDUPAR;Colombia;NO;DIRECCI‡N SECCIONAL DE CESAR;FEMENINO;1;Regi¢n Caribe;
2465;SI;2018;2018;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;VALLEDUPAR;Venezuela;NO;DIRECCI‡N SECCIONAL DE CESAR;FEMENINO;1;Regi¢n Caribe;
2468;SI;2018;2018;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;JUICIO;SIN DATO;SI;NO;NO;Ley 906;VALLEDUPAR;Colombia;NO;DIRECCI‡N SECCIONAL DE CESAR;FEMENINO;1;Regi¢n Caribe;
2789;SI;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;JUICIO;ADOLESCENTE 14 - 17;SI;SI;SI;Ley 906;VALLEDUPAR;Colombia;NO;DIRECCI‡N SECCIONAL DE CESAR;FEMENINO;1;Regi¢n Caribe;
2790;SI;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;VALLEDUPAR;Colombia;NO;DIRECCI‡N SECCIONAL DE CESAR;FEMENINO;2;Regi¢n Caribe;
2792;SI;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;VALLEDUPAR;Colombia;NO;DIRECCI‡N SECCIONAL DE CESAR;FEMENINO;1;Regi¢n Caribe;
2795;SI;2019;2019;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;TERMINACI‡N ANTICIPADA;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;VALLEDUPAR;Colombia;NO;DIRECCI‡N SECCIONAL DE CESAR;FEMENINO;1;Regi¢n Caribe;
2922;SI;2019;2019;NO;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Cesar;INACTIVO;EJECUCI‡N DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;VALLEDUPAR;N/A;NO;DIRECCI‡N SECCIONAL DE CESAR;FEMENINO;1;Regi¢n Caribe;
